num,path,nonempty_road
12970,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_12970.jpg,1
12980,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_12980.jpg,1
12990,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_12990.jpg,0
13000,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13000.jpg,0
13010,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13010.jpg,0
13020,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13020.jpg,0
13030,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13030.jpg,0
13040,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13040.jpg,0
13050,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13050.jpg,0
13060,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13060.jpg,0
13070,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13070.jpg,1
13080,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13080.jpg,1
13090,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13090.jpg,1
13100,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13100.jpg,1
13110,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13110.jpg,0
13120,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13120.jpg,0
13130,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13130.jpg,0
13140,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13140.jpg,0
13150,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13150.jpg,0
13160,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13160.jpg,0
13170,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13170.jpg,0
13180,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13180.jpg,0
13190,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13190.jpg,0
13200,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13200.jpg,0
13210,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_13210.jpg,0
13220,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13220.jpg,1
13230,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13230.jpg,1
13240,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13240.jpg,1
13250,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13250.jpg,1
13260,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13260.jpg,1
13270,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13270.jpg,1
13280,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13280.jpg,1
13290,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13290.jpg,1
13300,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13300.jpg,1
13310,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13310.jpg,1
13320,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13320.jpg,1
13330,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13330.jpg,1
13340,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13340.jpg,1
13350,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13350.jpg,1
13360,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13360.jpg,1
13370,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13370.jpg,1
13380,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13380.jpg,1
13390,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13390.jpg,1
13400,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13400.jpg,1
13410,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13410.jpg,1
13420,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13420.jpg,1
13430,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13430.jpg,1
13440,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13440.jpg,1
13450,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13450.jpg,1
13460,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13460.jpg,1
13470,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13470.jpg,1
13480,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13480.jpg,1
13490,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13490.jpg,1
13500,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13500.jpg,1
13510,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13510.jpg,1
13520,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13520.jpg,1
13530,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13530.jpg,1
13540,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13540.jpg,1
13550,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13550.jpg,1
13560,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13560.jpg,1
13570,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13570.jpg,1
13580,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13580.jpg,1
13590,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13590.jpg,1
13600,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13600.jpg,1
13610,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13610.jpg,1
13620,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13620.jpg,1
13630,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13630.jpg,1
13640,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13640.jpg,1
13650,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13650.jpg,1
13660,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13660.jpg,1
13670,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13670.jpg,1
13680,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13680.jpg,1
13690,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13690.jpg,1
13700,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13700.jpg,1
13710,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13710.jpg,1
13720,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13720.jpg,1
13730,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13730.jpg,1
13740,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13740.jpg,1
13750,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13750.jpg,1
13760,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13760.jpg,1
13770,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13770.jpg,1
13780,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13780.jpg,1
13790,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13790.jpg,1
13800,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13800.jpg,1
13810,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13810.jpg,1
13820,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13820.jpg,1
13830,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13830.jpg,1
13840,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13840.jpg,1
13850,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13850.jpg,1
13860,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13860.jpg,1
13870,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13870.jpg,1
13880,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13880.jpg,1
13890,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13890.jpg,1
13900,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13900.jpg,1
13910,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13910.jpg,1
13920,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13920.jpg,1
13930,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13930.jpg,1
13940,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13940.jpg,1
13950,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13950.jpg,1
13960,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13960.jpg,1
13970,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13970.jpg,1
13980,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13980.jpg,1
13990,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_13990.jpg,1
14000,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14000.jpg,1
14010,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14010.jpg,1
14020,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14020.jpg,1
14030,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14030.jpg,1
14040,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14040.jpg,1
14050,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14050.jpg,1
14060,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14060.jpg,1
14070,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14070.jpg,1
14080,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14080.jpg,1
14090,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14090.jpg,1
14100,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14100.jpg,1
14110,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14110.jpg,1
14120,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14120.jpg,1
14130,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14130.jpg,1
14140,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14140.jpg,1
14150,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14150.jpg,1
14160,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14160.jpg,1
14170,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14170.jpg,1
14180,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14180.jpg,1
14190,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14190.jpg,1
14200,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14200.jpg,1
14210,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14210.jpg,1
14220,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14220.jpg,1
14230,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14230.jpg,1
14240,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14240.jpg,1
14250,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14250.jpg,1
14260,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14260.jpg,1
14270,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14270.jpg,1
14280,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14280.jpg,1
14290,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14290.jpg,1
14300,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14300.jpg,1
14310,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14310.jpg,1
14320,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14320.jpg,1
14330,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14330.jpg,1
14340,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14340.jpg,1
14350,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14350.jpg,1
14360,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14360.jpg,1
14370,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14370.jpg,1
14380,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14380.jpg,1
14390,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14390.jpg,1
14400,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14400.jpg,1
14410,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14410.jpg,1
14420,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14420.jpg,1
14430,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14430.jpg,1
14440,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14440.jpg,1
14450,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14450.jpg,0
14460,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14460.jpg,0
14470,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14470.jpg,0
14480,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14480.jpg,0
14490,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14490.jpg,1
14500,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14500.jpg,1
14510,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14510.jpg,1
14520,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14520.jpg,1
14530,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14530.jpg,1
14540,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14540.jpg,1
14550,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14550.jpg,1
14560,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14560.jpg,1
14570,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14570.jpg,1
14580,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14580.jpg,1
14590,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14590.jpg,1
14600,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14600.jpg,1
14610,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14610.jpg,1
14620,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14620.jpg,1
14630,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14630.jpg,1
14640,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14640.jpg,1
14650,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14650.jpg,1
14660,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14660.jpg,1
14670,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14670.jpg,1
14680,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14680.jpg,1
14690,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14690.jpg,1
14700,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14700.jpg,1
14710,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14710.jpg,1
14720,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14720.jpg,1
14730,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14730.jpg,1
14740,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14740.jpg,1
14750,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14750.jpg,1
14760,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14760.jpg,1
14770,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14770.jpg,1
14780,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14780.jpg,1
14790,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14790.jpg,1
14800,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14800.jpg,1
14810,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14810.jpg,1
14820,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14820.jpg,1
14830,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14830.jpg,1
14840,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14840.jpg,1
14850,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14850.jpg,1
14860,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14860.jpg,1
14870,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14870.jpg,1
14880,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14880.jpg,0
14890,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14890.jpg,0
14900,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14900.jpg,0
14910,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14910.jpg,0
14920,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14920.jpg,1
14930,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14930.jpg,1
14940,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14940.jpg,1
14950,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14950.jpg,1
14960,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14960.jpg,1
14970,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_14970.jpg,0
14980,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14980.jpg,1
14990,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_14990.jpg,1
15000,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15000.jpg,1
15010,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15010.jpg,0
15020,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15020.jpg,0
15030,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15030.jpg,0
15040,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15040.jpg,0
15050,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15050.jpg,0
15060,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15060.jpg,0
15070,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15070.jpg,0
15080,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15080.jpg,0
15090,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15090.jpg,1
15100,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15100.jpg,1
15110,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15110.jpg,1
15120,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15120.jpg,1
15130,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15130.jpg,1
15140,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15140.jpg,1
15150,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15150.jpg,1
15160,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15160.jpg,0
15170,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15170.jpg,0
15180,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15180.jpg,0
15190,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15190.jpg,0
15200,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15200.jpg,0
15210,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15210.jpg,0
15220,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15220.jpg,0
15230,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15230.jpg,0
15240,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15240.jpg,0
15250,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15250.jpg,0
15260,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15260.jpg,0
15270,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15270.jpg,0
15280,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15280.jpg,0
15290,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15290.jpg,0
15300,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15300.jpg,0
15310,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15310.jpg,0
15320,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15320.jpg,0
15330,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15330.jpg,0
15340,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15340.jpg,0
15350,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15350.jpg,0
15360,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15360.jpg,0
15370,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15370.jpg,0
15380,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15380.jpg,0
15390,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15390.jpg,0
15400,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15400.jpg,0
15410,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15410.jpg,0
15420,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15420.jpg,0
15430,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15430.jpg,0
15440,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15440.jpg,0
15450,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15450.jpg,0
15460,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15460.jpg,0
15470,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15470.jpg,0
15480,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15480.jpg,0
15490,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15490.jpg,0
15500,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15500.jpg,0
15510,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15510.jpg,0
15520,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15520.jpg,0
15530,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15530.jpg,0
15540,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15540.jpg,1
15550,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15550.jpg,1
15560,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15560.jpg,1
15570,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15570.jpg,0
15580,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15580.jpg,0
15590,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15590.jpg,0
15600,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15600.jpg,0
15610,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15610.jpg,0
15620,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15620.jpg,0
15630,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15630.jpg,0
15640,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15640.jpg,0
15650,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15650.jpg,0
15660,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15660.jpg,0
15670,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15670.jpg,0
15680,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15680.jpg,0
15690,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15690.jpg,0
15700,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15700.jpg,0
15710,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15710.jpg,0
15720,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15720.jpg,0
15730,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15730.jpg,0
15740,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15740.jpg,0
15750,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15750.jpg,0
15760,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15760.jpg,0
15770,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15770.jpg,0
15780,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15780.jpg,0
15790,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15790.jpg,0
15800,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15800.jpg,0
15810,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15810.jpg,0
15820,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15820.jpg,0
15830,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15830.jpg,0
15840,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15840.jpg,0
15850,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15850.jpg,1
15860,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15860.jpg,1
15870,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15870.jpg,1
15880,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15880.jpg,1
15890,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15890.jpg,1
15900,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15900.jpg,0
15910,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15910.jpg,0
15920,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_15920.jpg,0
15930,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15930.jpg,1
15940,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15940.jpg,1
15950,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15950.jpg,1
15960,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15960.jpg,1
15970,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15970.jpg,1
15980,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15980.jpg,1
15990,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_15990.jpg,1
16000,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_16000.jpg,1
16010,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_16010.jpg,1
16020,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_16020.jpg,1
16030,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_16030.jpg,1
16040,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_16040.jpg,1
